id;name;short
CRP1183_TP;CRP1183(TP) - Estruturação de Texto Técnico - Opção B;ETB(TP)
CRP1184_OT;CRP1184(OT) - Comércio Electrónico - Opção C;CEC(OT)
CRP1184_TP;CRP1184(TP) - Comércio Electrónico - Opção C;CEC(TP)
CRP1185_OT;CRP1185(OT) - Economia dos Media - Opção C;EdMC(OT)
CRP1185_TP;CRP1185(TP) - Economia dos Media - Opção C;EdMC(TP)
CRP1186_OT;CRP1186(OT) - Sistemas de Inf. Geog. Ferramentas de Apoio à Decisão - Opção C;SGFàDC(OT)
CRP1186_TP;CRP1186(TP) - Sistemas de Inf. Geog. Ferramentas de Apoio à Decisão - Opção C;SGFàDC(TP)
CRP1187_OT;CRP1187(OT) - Geomarketing - Opção C;GC(OT)
CRP1187_TP;CRP1187(TP) - Geomarketing - Opção C;GC(TP)
CRP1188_OT;CRP1188(OT) - Marketing Político - Opção C;MPC(OT)
CRP1188_TP;CRP1188(TP) - Marketing Político - Opção C;MPC(TP)
CRP1189_OT;CRP1189(OT) - Protocolo nas Relações Públicas - Opção D;PnRPD(OT)
CRP1189_TP;CRP1189(TP) - Protocolo nas Relações Públicas - Opção D;PnRPD(TP)
CRP1190_OT;CRP1190(OT) - Gestão de Eventos - Opção D;GD(OT)
CRP1190_TP;CRP1190(TP) - Gestão de Eventos - Opção D;GD(TP)
*785;CRP1191(OT) - Inov e Criação de Prod em C.  R . Públicas - Opção D;(OT)
UCSC1044_TP;UCSC1044(TP) - Comunicação e Relações Interpessoais;(TP)
CRP1192_OT;CRP1192(OT) - Empreendedorismo - Opção D;ED(OT)
CRP1192_TP;CRP1192(TP) - Empreendedorismo - Opção D;ED(TP)
CRP1193_OT;CRP1193(OT) - Relações Públicas: Análise de Casos - Opção D;RPAD(OT)
CRP1193_TP;CRP1193(TP) - Relações Públicas: Análise de Casos - Opção D;RPAD(TP)
CRP1196_OT;CRP1196(OT) - Design Gráfico  - Opção E;DGOE(OT)
CRP1196_TP;CRP1196(TP) - Design Gráfico  - Opção E;DGOE(TP)
CRP1199_OT;CRP1199(OT) - Comunicação Infográfica - Opção F;CIF(OT)
CRP1199_TP;CRP1199(TP) - Comunicação Infográfica - Opção F;CIF(TP)
CRP1200_OT;CRP1200(OT) - Análise e Produção Publicitária - Opção F;APF(OT)
CRP1200_TP;CRP1200(TP) - Análise e Produção Publicitária - Opção F;APF(TP)
CRP1201_OT;CRP1201(OT) - Ética e Estética da Publicidade - Opção F;ÉF(OT)
CRP1201_TP;CRP1201(TP) - Ética e Estética da Publicidade - Opção F;ÉF(TP)
CRP1202_OT;CRP1202(OT) - Laboratório de Relações Públicas - Opção F;LPF(OT)
CRP1202_TP;CRP1202(TP) - Laboratório de Relações Públicas - Opção F;LPF(TP)
CRP1203_OT;CRP1203(OT) - Publicidade Multimédia - Opção F;PMF(OT)
CRP1203_TP;CRP1203(TP) - Publicidade Multimédia - Opção F;PMF(TP)
CRE1114_OT;CRE1114(OT) - Teoria da Comunicação;T(OT)
CRE1114_T;CRE1114(T) - Teoria da Comunicação;T(T)
UCSC1034_TP;UCSC1034(TP) - Planificação e Organização de Eventos;(TP)
UCSC1035_TP;UCSC1035(TP) - Pesquisa em Comunicação;(TP)
UCSC1036_TP;UCSC1036(TP) - Planeamento e Comunicação Empresarial;(TP)
UCSC1037_TP;UCSC1037(TP) - Politicas e Apoios Sociais ao Idoso;(TP)
UCSC1038_TP;UCSC1038(TP) - Técnicas e Estratégias de Atendimento;(TP)
UCSC1039_TP;UCSC1039(TP) - Ambiente Natural e Dinâmicas Demográficas;(TP)
UCSC1040_TP;UCSC1040(TP) - Comunicação, Gestão de Conflitos e Dinâmica de Grupos;(TP)
UCSC1041_TP;UCSC1041(TP) - As TIC na Animação e Dinamização de Grupos;(TP)
UCSC1042_TP;UCSC1042(TP) - Técnicas de Organização de Eventos;(TP)
UCSC1045_OT;UCSC1045(OT) - Património, Território e Cultura;(OT)
UCSC1045_TP;UCSC1045(TP) - Património, Território e Cultura;(TP)
UCSC1046_OT;UCSC1046(OT) - Estudo do Meio Social;(OT)
UCSC1046_TP;UCSC1046(TP) - Estudo do Meio Social;(TP)
UCSC1047_OT;UCSC1047(OT) - História de Portugal;(OT)
UCSC1047_TP;UCSC1047(TP) - História de Portugal;(TP)
UCSC1048_OT;UCSC1048(OT) - Geografia de Portugal;(OT)
UCSC1048_P;UCSC1048(P) - Geografia de Portugal;(P)
UCSC1048_TP;UCSC1048(TP) - Geografia de Portugal;(TP)
UCSC1049_P;UCSC1049(P) - Técnicas de Animação Territorial;(P)
UCSC1049_TP;UCSC1049(TP) - Técnicas de Animação Territorial;(TP)
UCSC1050_P;UCSC1050(P) - Organização de Eventos;(P)
UCSC1050_TP;UCSC1050(TP) - Organização de Eventos;(TP)
UCSC1051_P;UCSC1051(P) - Animação Turística;(P)
UCSC1051_TP;UCSC1051(TP) - Animação Turística;(TP)
UCSC1052_TP;UCSC1052(TP) - Empreendedorismo Social;(TP)
UCSC1053_TP;UCSC1053(TP) - Sociologia do Lazer e do Turismo;(TP)
UCSC1054_TP;UCSC1054(TP) - Património Histórico e Cultural;(TP)
UCSC1055_TP;UCSC1055(TP) - Metodologias de Investigação;(TP)
UCSC1056_TP;UCSC1056(TP) - Antropologia do Turismo;(TP)
UCSC1057_TP;UCSC1057(TP) - Metodologia de Investigação em Ciências Sociais;MICS(TP)
UCSC1058_P;UCSC1058(P) - Animação e Património Cultural;APCult(P)
UCSC1058_TP;UCSC1058(TP) - Animação e Património Cultural;APCult(TP)
UCSC1059_P;UCSC1059(P) - Animação e Inclusão Social;AISoc(P)
UCSC1059_TP;UCSC1059(TP) - Animação e Inclusão Social;AISoc(TP)
UCSC1060_P;UCSC1060(P) - Animação Comunitária;AniCom(P)
UCSC1060_TP;UCSC1060(TP) - Animação Comunitária;AniCom(TP)
UCSC1061_TP;UCSC1061(TP) - Sociologia;(TP)
UCSC1062_TP;UCSC1062(TP) - Fundamentos da Animação Sociocultural;(TP)
*843;UCSC1063(P) - Técnicas Audiovisuais Aplicadas ao Desporto;(P)
UCSC1063_TP;UCSC1063(TP) - Técnicas Audiovisuais Aplicadas ao Desporto;(TP)
UCSC1063_T;UCSC1063(T) - Técnicas Audiovisuais Aplicadas ao Desporto;(T)
UCSC1064_P;UCSC1064(P) - Comunicação e Promoção no Desporto;(P)
UCSC1064_TP;UCSC1064(TP) - Comunicação e Promoção no Desporto;(TP)
UCSC1064_T;UCSC1064(T) - Comunicação e Promoção no Desporto;(T)
UCSC1065_TP;UCSC1065(TP) - Antropossociologia da Saúde;(TP)
UCSC1065_T;UCSC1065(T) - Antropossociologia da Saúde;(T)
UCSC1066_OT;UCSC1066(OT) - Sociologia da Comunicação - Opção A;(OT)
UCSC1066_TP;UCSC1066(TP) - Sociologia da Comunicação - Opção A;(TP)
UCSC1068_OT;UCSC1068(OT) - Atelier de Internet II;AteInt(OT)
UCSC1068_TP;UCSC1068(TP) - Atelier de Internet II;AteInt(TP)
UCSC1069_OT;UCSC1069(OT) - Acessibilidade e Usabilidade de Interfaces;(OT)
UCSC1069_TP;UCSC1069(TP) - Acessibilidade e Usabilidade de Interfaces;(TP)
UCSC1070_OT;UCSC1070(OT) - Jornalismo Digital;(OT)
UCSC1070_TP;UCSC1070(TP) - Jornalismo Digital;(TP)
UCSC1071_TP;UCSC1071(TP) - Captação e Edição de Audio e Vídeo II - Opção D;(TP)
UCSC1072_TP;UCSC1072(TP) - Programação para a Internet - Opção D;(TP)
UCSC1073_OT;UCSC1073(OT) - Modelação e Animação 3D - Opção D;ModAni(OT)
UCSC1073_TP;UCSC1073(TP) - Modelação e Animação 3D - Opção D;ModAni(TP)
UCSC1074_OT;UCSC1074(OT) - Empreendedorismo - Opção B;(OT)
UCSC1074_TP;UCSC1074(TP) - Empreendedorismo - Opção B;(TP)
UCSC1075_OT;UCSC1075(OT) - Geomarketing - Opção B;(OT)
UCSC1075_TP;UCSC1075(TP) - Geomarketing - Opção B;(TP)
UCSC1076_OT;UCSC1076(OT) - Comércio Electrónico e Gestão de Produtos - Opção B;(OT)
UCSC1076_TP;UCSC1076(TP) - Comércio Electrónico e Gestão de Produtos - Opção B;(TP)
UCSC1077_OT;UCSC1077(OT) - Deontologia da Comunicação - Opção A;(OT)
UCSC1077_TP;UCSC1077(TP) - Deontologia da Comunicação - Opção A;(TP)
UCSC1078_OT;UCSC1078(OT) - Análise e Produção Publicitária - Opção A;(OT)
UCSC1078_TP;UCSC1078(TP) - Análise e Produção Publicitária - Opção A;(TP)
UCSC1079_OT;UCSC1079(OT) - Atelier de Internet I;(OT)
UCSC1079_TP;UCSC1079(TP) - Atelier de Internet I;(TP)
UCSC1081_OT;UCSC1081(OT) - Introdução ao Estudo da Imagem;(OT)
UCSC1081_TP;UCSC1081(TP) - Introdução ao Estudo da Imagem;(TP)
UCSC1082_OT;UCSC1082(OT) - Introdução ao Audiovisual e Multimédia;(OT)
UCSC1082_TP;UCSC1082(TP) - Introdução ao Audiovisual e Multimédia;(TP)
UCSC1083_OT;UCSC1083(OT) - Publicidade Multimédia;PubMul(OT)
UCSC1083_TP;UCSC1083(TP) - Publicidade Multimédia;PubMul(TP)
UCSC1084_OT;UCSC1084(OT) - Comunicação Infográfica;CoInf(OT)
UCSC1084_TP;UCSC1084(TP) - Comunicação Infográfica;CoInf(TP)
UCSC1085_OT;UCSC1085(OT) - Comunicação e Globalização;(OT)
UCSC1085_TP;UCSC1085(TP) - Comunicação e Globalização;(TP)
UCSC1086_OT;UCSC1086(OT) - Publicidade e Propaganda;PubPro(OT)
UCSC1086_TP;UCSC1086(TP) - Publicidade e Propaganda;PubPro(TP)
UCSC1087_OT;UCSC1087(OT) - Metodologia de Investigação em Comunicação;MICom(OT)
UCSC1087_TP;UCSC1087(TP) - Metodologia de Investigação em Comunicação;MICom(TP)
UCSC1096_P;UCSC1096(P) - Animação Multimédia;(P)
UCSC1096_TP;UCSC1096(TP) - Animação Multimédia;(TP)
UCSC1099_OT;UCSC1099(OT) - Produção de Vídeo e Televisão Organizacional - Opção E;(OT)
UCSC1099_TP;UCSC1099(TP) - Produção de Vídeo e Televisão Organizacional - Opção E;(TP)
UCSC1100_OT;UCSC1100(OT) - Comunicação Radiofónica - Opção E;(OT)
UCSC1100_TP;UCSC1100(TP) - Comunicação Radiofónica - Opção E;(TP)
UCSC1101_OT;UCSC1101(OT) - Comunicação Multimédia;(OT)
UCSC1101_TP;UCSC1101(TP) - Comunicação Multimédia;(TP)
UCSC1102_OT;UCSC1102(OT) - Comunicação Vídeo;(OT)
UCSC1102_TP;UCSC1102(TP) - Comunicação Vídeo;(TP)
UCSC1103_OT;UCSC1103(OT) - Edição Electrónica e Tratamento de Imagem;(OT)
UCSC1103_TP;UCSC1103(TP) - Edição Electrónica e Tratamento de Imagem;(TP)
UCSC1104_OT;UCSC1104(OT) - Comunicação e Media - Opção A;(OT)
UCSC1104_TP;UCSC1104(TP) - Comunicação e Media - Opção A;(TP)
UTS1014_TP;UTS1014(TP) - Físico-Química dos Alimentos;(TP)
UTS1015_OT;UTS1015(OT) - Marketing Farmacêutico;(OT)
UTS1015_TP;UTS1015(TP) - Marketing Farmacêutico;(TP)
UTS1015_T;UTS1015(T) - Marketing Farmacêutico;(T)
UTS1015_OT;UTS1015(OT) - Marketing Farmacêutico;(OT)
UTS1015_TP;UTS1015(TP) - Marketing Farmacêutico;(TP)
UTS1015_T;UTS1015(T) - Marketing Farmacêutico;(T)
UTS1016_OT;UTS1016(OT) - Dispositivos Médicos;(OT)
UTS1016_TP;UTS1016(TP) - Dispositivos Médicos;(TP)
UTS1016_T;UTS1016(T) - Dispositivos Médicos;(T)
UTS1016_OT;UTS1016(OT) - Dispositivos Médicos;(OT)
UTS1016_TP;UTS1016(TP) - Dispositivos Médicos;(TP)
UTS1016_T;UTS1016(T) - Dispositivos Médicos;(T)
UTS1016_OT;UTS1016(OT) - Dispositivos Médicos;(OT)
UTS1016_TP;UTS1016(TP) - Dispositivos Médicos;(TP)
UTS1016_T;UTS1016(T) - Dispositivos Médicos;(T)
UTS1017_OT;UTS1017(OT) - Dermofarmácia e Cosmética;(OT)
UTS1017_TP;UTS1017(TP) - Dermofarmácia e Cosmética;(TP)
UTS1017_T;UTS1017(T) - Dermofarmácia e Cosmética;(T)
UTS1017_OT;UTS1017(OT) - Dermofarmácia e Cosmética;(OT)
UTS1017_TP;UTS1017(TP) - Dermofarmácia e Cosmética;(TP)
UTS1017_T;UTS1017(T) - Dermofarmácia e Cosmética;(T)
UTS1018_OT;UTS1018(OT) - Farmácia Veterinária;(OT)
UTS1018_TP;UTS1018(TP) - Farmácia Veterinária;(TP)
UTS1018_T;UTS1018(T) - Farmácia Veterinária;(T)
UTS1018_OT;UTS1018(OT) - Farmácia Veterinária;(OT)
UTS1018_TP;UTS1018(TP) - Farmácia Veterinária;(TP)
UTS1018_T;UTS1018(T) - Farmácia Veterinária;(T)
UTS1019_OT;UTS1019(OT) - Fitoterapia e Homeopatia;(OT)
UTS1019_TP;UTS1019(TP) - Fitoterapia e Homeopatia;(TP)
UTS1019_T;UTS1019(T) - Fitoterapia e Homeopatia;(T)
UTS1019_OT;UTS1019(OT) - Fitoterapia e Homeopatia;(OT)
UTS1019_TP;UTS1019(TP) - Fitoterapia e Homeopatia;(TP)
UTS1019_T;UTS1019(T) - Fitoterapia e Homeopatia;(T)
UTS1020_OT;UTS1020(OT) - Estágio Profissional;(OT)
UTS1020_L;UTS1020(L) - Estágio Profissional;(L)
UTS1020_P;UTS1020(P) - Estágio Profissional;(P)
UTS1020_T;UTS1020(T) - Estágio Profissional;(T)
UTS1021_L;UTS1021(L) - Biotecnologia e Novos Sistemas Terapêuticos;(L)
UTS1021_P;UTS1021(P) - Biotecnologia e Novos Sistemas Terapêuticos;(P)
UTS1021_TP;UTS1021(TP) - Biotecnologia e Novos Sistemas Terapêuticos;(TP)
UTS1021_T;UTS1021(T) - Biotecnologia e Novos Sistemas Terapêuticos;(T)
UTS1022_P;UTS1022(P) - Práticas Simuladas em Farmácia Clínica;(P)
UTS1022_TP;UTS1022(TP) - Práticas Simuladas em Farmácia Clínica;(TP)
UTS1023_P;UTS1023(P) - Farmacoterapia II;(P)
UTS1023_TP;UTS1023(TP) - Farmacoterapia II;(TP)
UTS1023_T;UTS1023(T) - Farmacoterapia II;(T)
UTS1024_OT;UTS1024(OT) - Farmacoepidemiologia e Saúde Pública;(OT)
UTS1024_TP;UTS1024(TP) - Farmacoepidemiologia e Saúde Pública;(TP)
UTS1024_T;UTS1024(T) - Farmacoepidemiologia e Saúde Pública;(T)
UTS1025_P;UTS1025(P) - Farmacoterapia I;(P)
UTS1025_TP;UTS1025(TP) - Farmacoterapia I;(TP)
UTS1025_T;UTS1025(T) - Farmacoterapia I;(T)
UTS1026_S;UTS1026(S) - Genética Molecular e Humana;(S)
UTS1026_OT;UTS1026(OT) - Genética Molecular e Humana;(OT)
UTS1026_P;UTS1026(P) - Genética Molecular e Humana;(P)
UTS1026_TP;UTS1026(TP) - Genética Molecular e Humana;(TP)
UTS1026_T;UTS1026(T) - Genética Molecular e Humana;(T)
UTS1027_P;UTS1027(P) - Toxicologia;(P)
UTS1027_TP;UTS1027(TP) - Toxicologia;(TP)
UTS1027_T;UTS1027(T) - Toxicologia;(T)
UTS1028_OT;UTS1028(OT) - Imunohematologia;(OT)
UTS1028_TP;UTS1028(TP) - Imunohematologia;(TP)
UTS1028_T;UTS1028(T) - Imunohematologia;(T)
UTS1028_OT;UTS1028(OT) - Imunohematologia;(OT)
UTS1028_TP;UTS1028(TP) - Imunohematologia;(TP)
UTS1028_T;UTS1028(T) - Imunohematologia;(T)
UTS1029_OT;UTS1029(OT) - Análises Hidrológicas;(OT)
UTS1029_TP;UTS1029(TP) - Análises Hidrológicas;(TP)
UTS1029_T;UTS1029(T) - Análises Hidrológicas;(T)
UTS1029_OT;UTS1029(OT) - Análises Hidrológicas;(OT)
UTS1029_TP;UTS1029(TP) - Análises Hidrológicas;(TP)
UTS1029_T;UTS1029(T) - Análises Hidrológicas;(T)
UTS1030_P;UTS1030(P) - Tecnologia Asséptica em Farmácia;(P)
UTS1030_TP;UTS1030(TP) - Tecnologia Asséptica em Farmácia;(TP)
UTS1030_T;UTS1030(T) - Tecnologia Asséptica em Farmácia;(T)
UTS1031_OT;UTS1031(OT) - Microbiologia II;(OT)
UTS1031_P;UTS1031(P) - Microbiologia II;(P)
UTS1031_TP;UTS1031(TP) - Microbiologia II;(TP)
UTS1031_T;UTS1031(T) - Microbiologia II;(T)
UTS1032_P;UTS1032(P) - Farmácia Hospitalar;(P)
UTS1032_TP;UTS1032(TP) - Farmácia Hospitalar;(TP)
UTS1032_T;UTS1032(T) - Farmácia Hospitalar;(T)
UTS1033_P;UTS1033(P) - Microbiologia I;(P)
UTS1033_TP;UTS1033(TP) - Microbiologia I;(TP)
UTS1033_T;UTS1033(T) - Microbiologia I;(T)
UTS1034_P;UTS1034(P) - Química Orgânica e Farmacêutica;(P)
UTS1034_TP;UTS1034(TP) - Química Orgânica e Farmacêutica;(TP)
UTS1034_T;UTS1034(T) - Química Orgânica e Farmacêutica;(T)
UTS1035_P;UTS1035(P) - Anatomia e Fisiologia;(P)
UTS1035_TP;UTS1035(TP) - Anatomia e Fisiologia;(TP)
UTS1035_T;UTS1035(T) - Anatomia e Fisiologia;(T)
UTS1036_P;UTS1036(P) - Bioquímica II;(P)
UTS1036_TP;UTS1036(TP) - Bioquímica II;(TP)
UTS1036_T;UTS1036(T) - Bioquímica II;(T)
UTS1037_P;UTS1037(P) - Farmácia Galénica II;(P)
UTS1037_TP;UTS1037(TP) - Farmácia Galénica II;(TP)
UTS1037_T;UTS1037(T) - Farmácia Galénica II;(T)
UTS1038_P;UTS1038(P) - Farmácia Galénica I;(P)
UTS1038_TP;UTS1038(TP) - Farmácia Galénica I;(TP)
UTS1038_T;UTS1038(T) - Farmácia Galénica I;(T)
UTS1039_P;UTS1039(P) - Práticas Laboratoriais em Farmácia;(P)
UTS1039_TP;UTS1039(TP) - Práticas Laboratoriais em Farmácia;(TP)
UTS1039_T;UTS1039(T) - Práticas Laboratoriais em Farmácia;(T)
UTS1040_P;UTS1040(P) - Biologia Aplicada;(P)
UTS1040_TP;UTS1040(TP) - Biologia Aplicada;(TP)
UTS1040_T;UTS1040(T) - Biologia Aplicada;(T)
UTS1041_TP;UTS1041(TP) - Química Geral;(TP)
UTS1041_T;UTS1041(T) - Química Geral;(T)
UTS1042_P;UTS1042(P) - Microbiologia e Parasitologia;(P)
UTS1042_TP;UTS1042(TP) - Microbiologia e Parasitologia;(TP)
UTS1042_T;UTS1042(T) - Microbiologia e Parasitologia;(T)
UTS1043_P;UTS1043(P) - Bioquímica/Biofísica;(P)
UTS1043_TP;UTS1043(TP) - Bioquímica/Biofísica;(TP)
UTS1043_T;UTS1043(T) - Bioquímica/Biofísica;(T)
UTS1044_TP;UTS1044(TP) - Farmacologia;(TP)
UTS1044_T;UTS1044(T) - Farmacologia;(T)
UTS1045_OT;UTS1045(OT) - Farmacognosia;(OT)
UTS1045_P;UTS1045(P) - Farmacognosia;(P)
UTS1045_TP;UTS1045(TP) - Farmacognosia;(TP)
UTS1045_T;UTS1045(T) - Farmacognosia;(T)
UTS1054_OT;UTS1054(OT) - Estágio II;(OT)
UTS1054_P;UTS1054(P) - Estágio II;(P)
UTS1059_S;UTS1059(S) - Tecnologia Farmacêutica;(S)
UTS1059_L;UTS1059(L) - Tecnologia Farmacêutica;(L)
UTS1059_TP;UTS1059(TP) - Tecnologia Farmacêutica;(TP)
UTS1059_T;UTS1059(T) - Tecnologia Farmacêutica;(T)
UTS1063_OT;UTS1063(OT) - Estágio I;(OT)
UTS1063_P;UTS1063(P) - Estágio I;(P)
UTS1067_TP;UTS1067(TP) - Organização e Gestão Farmacêutica;(TP)
UTS1067_T;UTS1067(T) - Organização e Gestão Farmacêutica;(T)
UTS1068_TP;UTS1068(TP) - Patologia;(TP)
UTS1068_T;UTS1068(T) - Patologia;(T)
UTS1069_OT;UTS1069(OT) - Sistemas de Qualidade e Segurança;(OT)
UTS1069_TP;UTS1069(TP) - Sistemas de Qualidade e Segurança;(TP)
UTS1069_T;UTS1069(T) - Sistemas de Qualidade e Segurança;(T)
UTS1070_OT;UTS1070(OT) - Ética, Deontologia e Legislação Farmacêutica;(OT)
UTS1070_TP;UTS1070(TP) - Ética, Deontologia e Legislação Farmacêutica;(TP)
UTS1070_T;UTS1070(T) - Ética, Deontologia e Legislação Farmacêutica;(T)
UTS1072_TP;UTS1072(TP) - Farmacologia;(TP)
UTS1072_T;UTS1072(T) - Farmacologia;(T)
UTS1073_S;UTS1073(S) - Seminário de Introdução à Vida Profissional;(S)
UTS1082_P;UTS1082(P) - Bioquímica I;(P)
UTS1082_TP;UTS1082(TP) - Bioquímica I;(TP)
UTS1082_T;UTS1082(T) - Bioquímica I;(T)
UDE1000_OT;UDE1000(OT) - Coaching Desportivo;(OT)
UDE1000_TP;UDE1000(TP) - Coaching Desportivo;(TP)
UDE1000_T;UDE1000(T) - Coaching Desportivo;(T)
UDE1001_OT;UDE1001(OT) - Treino de Crianças e Jovens Atletas;(OT)
UDE1001_TP;UDE1001(TP) - Treino de Crianças e Jovens Atletas;(TP)
UDE1001_T;UDE1001(T) - Treino de Crianças e Jovens Atletas;(T)
UDE1002_OT;UDE1002(OT) - Gestão de Clubes Desportivos;(OT)
UDE1002_TP;UDE1002(TP) - Gestão de Clubes Desportivos;(TP)
UDE1002_T;UDE1002(T) - Gestão de Clubes Desportivos;(T)
UDE1003_OT;UDE1003(OT) - Otimização do Desempenho Técnico-Tático;(OT)
UDE1003_TP;UDE1003(TP) - Otimização do Desempenho Técnico-Tático;(TP)
UDE1004_OT;UDE1004(OT) - Avaliação e Controlo da Performance Desportiva;(OT)
UDE1004_TP;UDE1004(TP) - Avaliação e Controlo da Performance Desportiva;(TP)
UDE1004_T;UDE1004(T) - Avaliação e Controlo da Performance Desportiva;(T)
UDE1005_OT;UDE1005(OT) - Periodização do Treino e Carreira Desportiva;(OT)
UDE1005_TP;UDE1005(TP) - Periodização do Treino e Carreira Desportiva;(TP)
UDE1006_OT;UDE1006(OT) - Metodologia das Atividades de Grupo;(OT)
UDE1006_TP;UDE1006(TP) - Metodologia das Atividades de Grupo;(TP)
UDE1007_OT;UDE1007(OT) - Cross-training e Treino Funcional;(OT)
UDE1007_TP;UDE1007(TP) - Cross-training e Treino Funcional;(TP)
UDE1008_OT;UDE1008(OT) - Aqua Fitness;(OT)
UDE1008_TP;UDE1008(TP) - Aqua Fitness;(TP)
UDE1009_OT;UDE1009(OT) - Atividade Física e Doenças Crónicas;(OT)
UDE1009_TP;UDE1009(TP) - Atividade Física e Doenças Crónicas;(TP)
UDE1010_OT;UDE1010(OT) - Indoor Cycling;(OT)
UDE1010_P;UDE1010(P) - Indoor Cycling;(P)
UDE1010_T;UDE1010(T) - Indoor Cycling;(T)
UDE1011_E;UDE1011(E) - Estágio;(E)
UDE1012_TP;UDE1012(TP) - Prevenção e Gestão de Risco de Montanha;(TP)
UDE1013_TP;UDE1013(TP) - Planeamento e Gestão de Programas de Desporto de Montanha;(TP)
UDE1014_TP;UDE1014(TP) - Escalada;(TP)
UDE1015_TP;UDE1015(TP) - Desportos de Neve;(TP)
UDE1016_TP;UDE1016(TP) - Bicicletas de Todo o Terreno (BTT);(TP)
UDE1017_TP;UDE1017(TP) - Pedestrianismo e Orientação;(TP)
UDE1018_TP;UDE1018(TP) - Preparação Física em Desportos de Montanha;(TP)
UDE1019_TP;UDE1019(TP) - Manobras com Cordas;(TP)
UDE1020_TP;UDE1020(TP) - Jogos de Dinâmica de Grupos;(TP)
UDE1021_TP;UDE1021(TP) - Fisiologia do Exercício Físico;(TP)
UDE1022_TP;UDE1022(TP) - Cinesiologia das Atividades de Montanha;(TP)
UDE1023_TP;UDE1023(TP) - Atividades Náuticas de Montanha;(TP)
UDE1024_TP;UDE1024(TP) - Alpinismo;(TP)
UDE1025_TP;UDE1025(TP) - Animação de Idosos;(TP)
UDE1026_TP;UDE1026(TP) - Práticas Gímnicas e Lúdicas Aplicadas  ao Idoso;(TP)
UDE1027_TP;UDE1027(TP) - Expressões (Plástica, Musical, Dramática e Físico-Motor);(TP)
UDE1028_OT;UDE1028(OT) - Atividades Físicas e Desportivas;(OT)
UDE1028_TP;UDE1028(TP) - Atividades Físicas e Desportivas;(TP)
UDE1029_OT;UDE1029(OT) - Atelier de Expressão Musical;(OT)
UDE1029_TP;UDE1029(TP) - Atelier de Expressão Musical;(TP)
UDE1030_OT;UDE1030(OT) - Materiais e Técnicas de Expressão Plástica;(OT)
UDE1030_TP;UDE1030(TP) - Materiais e Técnicas de Expressão Plástica;(TP)
UDE1031_OT;UDE1031(OT) - Oficina de Teatro;(OT)
UDE1031_TP;UDE1031(TP) - Oficina de Teatro;(TP)
UDE1032_OT;UDE1032(OT) - Expressão e Educação Físico-Motora;(OT)
UDE1032_P;UDE1032(P) - Expressão e Educação Físico-Motora;(P)
UDE1032_TP;UDE1032(TP) - Expressão e Educação Físico-Motora;(TP)
UDE1033_OT;UDE1033(OT) - Expressão e Educação Dramática;(OT)
UDE1033_L;UDE1033(L) - Expressão e Educação Dramática;(L)
UDE1033_TP;UDE1033(TP) - Expressão e Educação Dramática;(TP)
UDE1034_OT;UDE1034(OT) - Expressão e Educação Musical;(OT)
UDE1034_TP;UDE1034(TP) - Expressão e Educação Musical;(TP)
UDE1034_T;UDE1034(T) - Expressão e Educação Musical;(T)
UDE1035_OT;UDE1035(OT) - Expressão e Educação Plástica;(OT)
UDE1035_L;UDE1035(L) - Expressão e Educação Plástica;(L)
UDE1035_TP;UDE1035(TP) - Expressão e Educação Plástica;(TP)
ENF1137_E;ENF1137(E) - Estágio III;(E)
UDE1037_OT;UDE1037(OT) - Programas e Projetos em Animação Sociocultural-Projeto;(OT)
UDE1037_TP;UDE1037(TP) - Programas e Projetos em Animação Sociocultural-Projeto;(TP)
UDE1038_P;UDE1038(P) - Artes Performativas;(P)
UDE1038_TP;UDE1038(TP) - Artes Performativas;(TP)
UDE1039_TP;UDE1039(TP) - Estudos Artísticos;(TP)
UDE1040_P;UDE1040(P) - Animação Teatral;(P)
UDE1040_TP;UDE1040(TP) - Animação Teatral;(TP)
UDE1041_P;UDE1041(P) - Ateliê de Expressão Plástica;(P)
UDE1041_TP;UDE1041(TP) - Ateliê de Expressão Plástica;(TP)
UDE1042_P;UDE1042(P) - Animação Musical;(P)
UDE1042_TP;UDE1042(TP) - Animação Musical;(TP)
UDE1043_P;UDE1043(P) - Animação Desportiva;(P)
UDE1043_TP;UDE1043(TP) - Animação Desportiva;(TP)
UDE1044_P;UDE1044(P) - Ateliê de Expressão Dramática;AED(P)
UDE1044_TP;UDE1044(TP) - Ateliê de Expressão Dramática;AED(TP)
UDE1045_P;UDE1045(P) - Ateliê de Expressão Musical;AEM(P)
UDE1045_TP;UDE1045(TP) - Ateliê de Expressão Musical;AEM(TP)
UDE1046_P;UDE1046(P) - Ateliê de Expressão Físico Motora;(P)
UDE1046_TP;UDE1046(TP) - Ateliê de Expressão Físico Motora;(TP)
UDE1046_P;UDE1046(P) - Ateliê de Expressão Físico Motora;(P)
UDE1046_TP;UDE1046(TP) - Ateliê de Expressão Físico Motora;(TP)
UDE1047_P;UDE1047(P) - Prática dos Desportos IV - Andebol;(P)
UDE1047_TP;UDE1047(TP) - Prática dos Desportos IV - Andebol;(TP)
UDE1048_P;UDE1048(P) - Prática dos Desportos IV - Natação;(P)
UDE1048_TP;UDE1048(TP) - Prática dos Desportos IV - Natação;(TP)
UDE1049_P;UDE1049(P) - Pratica dos Desportos IV - Basquetebol;(P)
